Seq,Acc_X_Min,Acc_X_Max,Acc_X_Avg,Acc_X_Variance,Acc_X_StdDev,Acc_X_Range,Acc_X_Skew,Acc_X_Kurtosis,Acc_X_Energy,Acc_Y_Min,Acc_Y_Max,Acc_Y_Avg,Acc_Y_Variance,Acc_Y_StdDev,Acc_Y_Range,Acc_Y_Skew,Acc_Y_Kurtosis,Acc_Y_Energy,Acc_Z_Min,Acc_Z_Max,Acc_Z_Avg,Acc_Z_Variance,Acc_Z_StdDev,Acc_Z_Range,Acc_Z_Skew,Acc_Z_Kurtosis,Acc_Z_Energy,Gyro_X_Min,Gyro_X_Max,Gyro_X_Avg,Gyro_X_Variance,Gyro_X_StdDev,Gyro_X_Range,Gyro_X_Skew,Gyro_X_Kurtosis,Gyro_X_Energy,Gyro_Y_Min,Gyro_Y_Max,Gyro_Y_Avg,Gyro_Y_Variance,Gyro_Y_StdDev,Gyro_Y_Range,Gyro_Y_Skew,Gyro_Y_Kurtosis,Gyro_Y_Energy,Gyro_Z_Min,Gyro_Z_Max,Gyro_Z_Avg,Gyro_Z_Variance,Gyro_Z_StdDev,Gyro_Z_Range,Gyro_Z_Skew,Gyro_Z_Kurtosis,Gyro_Z_Energy,Mag_X_Min,Mag_X_Max,Mag_X_Avg,Mag_X_Variance,Mag_X_StdDev,Mag_X_Range,Mag_X_Skew,Mag_X_Kurtosis,Mag_X_Energy,Mag_Y_Min,Mag_Y_Max,Mag_Y_Avg,Mag_Y_Variance,Mag_Y_StdDev,Mag_Y_Range,Mag_Y_Skew,Mag_Y_Kurtosis,Mag_Y_Energy,Mag_Z_Min,Mag_Z_Max,Mag_Z_Avg,Mag_Z_Variance,Mag_Z_StdDev,Mag_Z_Range,Mag_Z_Skew,Mag_Z_Kurtosis,Mag_Z_Energy
36.0,-0.38,1.35,0.71,0.13,0.36,1.73,-0.03,3.12,0.64,-0.77,0.87,0.3,0.07,0.27,1.64,-0.02,6.07,0.16,-0.42,2.05,0.31,0.22,0.47,2.47,0.08,3.82,0.32,-164.25,200.74,0.29,2338.18,48.35,364.99,37844.07,6.98,2338.26,-223.33,86.91,-2.48,1650.4,40.63,310.24,-123692.22,11.16,1656.54,-140.62,136.72,-2.51,2701.59,51.98,277.34,-45495.53,3.22,2707.91,-31.67,36.5,-2.95,110.92,10.53,68.16,-313.14,2.72,119.59,0.0,84.07,42.7,289.8,17.02,84.07,3354.35,3.03,2112.71,-19.01,54.55,14.8,743.39,27.27,73.56,6860.19,1.31,962.56
37.0,-0.38,1.35,0.72,0.13,0.36,1.73,-0.03,3.24,0.65,-0.77,0.87,0.29,0.07,0.27,1.64,-0.02,6.04,0.16,-0.42,2.05,0.3,0.22,0.47,2.47,0.08,3.96,0.31,-164.25,200.74,0.52,2336.98,48.34,364.99,36302.05,6.98,2337.25,-223.33,86.91,-3.2,1674.02,40.91,310.24,-121612.17,10.75,1684.26,-140.62,136.72,-2.23,2712.07,52.08,277.34,-47458.08,3.2,2717.04,-31.67,36.5,-2.79,115.45,10.74,68.16,-256.79,2.71,123.24,0.0,84.07,42.33,275.62,16.6,84.07,3130.1,3.15,2067.46,-19.01,54.55,15.3,747.37,27.34,73.56,6078.65,1.28,981.57
38.0,-0.38,1.35,0.73,0.12,0.35,1.73,-0.03,3.29,0.66,-0.77,0.87,0.3,0.07,0.27,1.64,-0.02,5.98,0.16,-0.42,2.05,0.29,0.22,0.47,2.47,0.08,4.09,0.3,-164.25,200.74,0.36,2340.18,48.38,364.99,37357.04,6.97,2340.31,-223.33,86.91,-2.71,1715.68,41.42,310.24,-121159.84,10.38,1723.02,-140.62,136.72,-3.08,2786.29,52.79,277.34,-46789.18,3.08,2795.8,-31.67,36.5,-2.69,118.21,10.87,68.16,-235.78,2.67,125.42,0.0,84.07,42.08,263.1,16.22,84.07,2825.91,3.22,2033.71,-19.01,54.55,15.82,751.49,27.41,73.56,5287.32,1.26,1001.69
39.0,-0.38,1.35,0.74,0.12,0.35,1.73,-0.03,3.32,0.67,-0.77,0.87,0.3,0.07,0.27,1.64,-0.02,6.02,0.16,-0.42,2.05,0.28,0.22,0.46,2.47,0.09,4.18,0.3,-164.25,200.74,1.6,2201.86,46.92,364.99,45220.09,7.43,2204.44,-223.33,86.91,-1.96,1648.14,40.6,310.24,-119302.97,11.21,1651.99,-140.62,136.72,-1.47,2777.06,52.7,277.34,-49669.95,3.13,2779.22,-31.67,36.5,-2.58,118.47,10.88,68.16,-269.25,2.67,125.14,0.0,84.07,42.03,260.55,16.14,84.07,2757.23,3.23,2027.26,-19.01,54.55,16.41,748.51,27.36,73.56,4484.1,1.24,1017.67
40.0,-0.38,1.35,0.75,0.11,0.34,1.73,-0.02,3.31,0.67,-0.77,0.87,0.29,0.07,0.27,1.64,-0.02,6.11,0.16,-0.42,2.05,0.27,0.22,0.47,2.47,0.09,4.23,0.29,-164.25,200.74,0.77,2212.83,47.04,364.99,49181.46,7.4,2213.42,-223.33,86.91,-2.6,1676.15,40.94,310.24,-117677.72,10.76,1682.94,-140.62,136.72,-0.86,2810.85,53.02,277.34,-52766.11,3.08,2811.6,-31.67,36.5,-2.09,123.89,11.13,68.16,-104.36,2.91,128.26,0.0,84.07,41.96,257.87,16.06,84.07,2731.7,3.28,2018.79,-19.01,54.55,16.95,744.01,27.28,73.56,3696.73,1.22,1031.24
41.0,-0.38,1.58,0.76,0.12,0.34,1.96,-0.02,3.47,0.7,-0.77,0.87,0.29,0.07,0.27,1.64,-0.02,5.96,0.16,-0.42,2.05,0.26,0.22,0.47,2.47,0.09,4.22,0.29,-164.25,200.74,-0.1,2191.22,46.81,364.99,52885.67,7.57,2191.23,-223.33,86.91,-2.77,1664.38,40.8,310.24,-117499.46,10.88,1672.04,-164.61,136.72,-2.23,3069.62,55.4,301.33,-83908.46,3.3,3074.58,-31.67,36.5,-1.67,126.38,11.24,68.16,-63.13,2.95,129.16,0.0,84.07,42.09,264.43,16.26,84.07,2904.64,3.24,2035.62,-19.01,54.55,17.39,734.46,27.1,73.56,3084.2,1.22,1036.96
42.0,-0.38,1.58,0.77,0.11,0.34,1.96,-0.02,3.58,0.71,-0.77,0.87,0.3,0.07,0.27,1.64,-0.02,5.98,0.16,-0.42,2.05,0.25,0.22,0.47,2.47,0.1,4.3,0.28,-164.25,200.74,-0.4,2185.11,46.75,364.99,54684.74,7.62,2185.27,-223.33,86.91,-1.98,1642.31,40.53,310.24,-119726.6,11.28,1646.21,-164.61,136.72,-1.81,3041.19,55.15,301.33,-86079.91,3.36,3044.47,-31.67,36.5,-1.39,123.66,11.12,68.16,-93.74,3.01,125.59,0.0,84.07,42.24,274.78,16.58,84.07,3321.6,3.31,2058.74,-19.01,54.55,17.7,727.18,26.97,73.56,2619.61,1.23,1040.33
43.0,-0.38,1.58,0.78,0.11,0.33,1.96,-0.02,3.74,0.71,-0.77,0.87,0.29,0.07,0.27,1.64,-0.02,5.83,0.16,-0.42,2.05,0.24,0.22,0.47,2.47,0.1,4.44,0.28,-164.25,200.74,-0.57,2180.14,46.69,364.99,55652.94,7.66,2180.46,-223.33,86.91,-2.31,1648.27,40.6,310.24,-118227.76,11.14,1653.63,-164.61,136.72,-1.41,3027.44,55.02,301.33,-89231.44,3.41,3029.42,-31.67,36.5,-0.81,121.72,11.03,68.16,180.58,2.88,122.38,0.0,84.07,42.36,280.24,16.74,84.07,3401.88,3.24,2074.73,-19.01,54.55,18.0,724.18,26.91,73.56,2053.71,1.23,1048.1
44.0,-0.38,1.58,0.79,0.11,0.33,1.96,-0.02,3.88,0.73,-0.77,0.87,0.3,0.07,0.27,1.64,-0.02,5.95,0.16,-0.54,2.05,0.23,0.22,0.47,2.59,0.1,4.52,0.27,-164.25,200.74,-0.74,2188.13,46.78,364.99,56460.93,7.62,2188.67,-223.33,86.91,-2.11,1638.12,40.47,310.24,-118855.96,11.31,1642.56,-164.61,136.72,-2.01,3111.72,55.78,301.33,-93022.44,3.3,3115.77,-31.67,36.5,-0.38,116.93,10.81,68.16,262.83,2.75,117.08,0.0,84.07,42.6,292.82,17.11,84.07,3723.05,3.17,2107.76,-19.01,54.55,18.19,719.57,26.82,73.56,1738.73,1.24,1050.44
45.0,-0.38,1.58,0.8,0.1,0.32,1.96,-0.02,4.03,0.74,-0.77,0.87,0.3,0.07,0.27,1.64,-0.02,6.02,0.16,-0.54,2.05,0.22,0.22,0.47,2.59,0.11,4.69,0.26,-164.25,200.74,-0.59,2184.36,46.74,364.99,55606.02,7.64,2184.71,-223.33,86.91,-1.97,1638.18,40.47,310.24,-119500.98,11.33,1642.08,-164.61,136.72,-1.17,3190.63,56.49,301.33,-93998.85,3.23,3191.99,-31.67,36.5,0.03,112.05,10.59,68.16,344.34,2.59,112.05,0.0,84.07,42.92,306.07,17.49,84.07,3937.34,3.04,2147.88,-19.01,54.55,18.35,716.56,26.77,73.56,1453.27,1.25,1053.17
46.0,-0.38,1.58,0.8,0.1,0.32,1.96,-0.02,4.16,0.75,-0.77,0.87,0.3,0.07,0.27,1.64,-0.02,5.91,0.16,-0.54,2.05,0.21,0.21,0.46,2.59,0.11,4.94,0.26,-164.25,200.74,-1.08,2150.54,46.37,364.99,56702.54,7.88,2151.7,-223.33,86.91,-2.85,1558.42,39.48,310.24,-122425.86,12.09,1566.54,-164.61,136.72,-1.21,3192.48,56.5,301.33,-93636.6,3.23,3193.94,-31.67,36.5,0.6,115.68,10.76,68.16,614.83,2.79,116.03,0.0,84.07,43.06,310.11,17.61,84.07,3895.92,2.96,2164.35,-19.01,54.55,18.52,713.02,26.7,73.56,1147.58,1.26,1056.04
47.0,-0.38,1.58,0.81,0.1,0.31,1.96,-0.02,4.38,0.75,-0.77,0.87,0.3,0.07,0.27,1.64,-0.02,5.97,0.16,-0.54,2.05,0.2,0.21,0.46,2.59,0.11,5.0,0.25,-164.25,200.74,-1.19,2145.07,46.31,364.99,57203.16,7.92,2146.48,-223.33,86.91,-2.73,1560.65,39.51,310.24,-122950.01,12.08,1568.11,-164.61,136.72,-1.51,3206.96,56.63,301.33,-91313.32,3.19,3209.25,-31.67,36.5,0.87,113.88,10.67,68.16,580.76,2.77,114.63,0.0,84.07,43.45,324.05,18.0,84.07,4047.84,2.84,2211.95,-19.01,54.55,18.79,705.41,26.56,73.56,792.69,1.27,1058.34
48.0,-0.38,1.58,0.82,0.09,0.3,1.96,-0.02,4.49,0.76,-0.77,0.87,0.31,0.06,0.25,1.64,-0.01,5.2,0.16,-0.54,2.05,0.18,0.18,0.42,2.59,0.06,3.51,0.21,-164.25,200.74,-2.72,1884.73,43.41,364.99,24306.63,8.41,1892.14,-223.33,86.91,-0.61,1070.17,32.71,310.24,-22437.97,5.15,1070.53,-164.61,136.72,-0.39,3348.07,57.86,301.33,-85480.01,3.14,3348.23,-31.67,36.5,1.17,112.87,10.62,68.16,547.71,2.73,114.23,0.0,84.07,43.86,336.95,18.36,84.07,4116.29,2.72,2260.97,-19.01,54.55,19.06,697.29,26.41,73.56,451.87,1.28,1060.53
49.0,-0.38,1.58,0.82,0.09,0.3,1.96,-0.02,4.67,0.77,-0.77,0.87,0.31,0.06,0.25,1.64,-0.01,5.3,0.16,-0.54,2.05,0.17,0.18,0.42,2.59,0.06,3.62,0.21,-164.25,200.74,-1.78,1781.7,42.21,364.99,29692.71,9.04,1784.88,-223.33,86.91,-1.15,1045.77,32.34,310.24,-21947.11,5.29,1047.08,-164.61,136.72,-0.8,3336.61,57.76,301.33,-81785.81,3.15,3337.25,-31.67,36.5,1.55,121.05,11.0,68.16,683.15,2.84,123.44,0.0,84.07,44.23,340.27,18.45,84.07,3889.35,2.64,2296.9,-19.01,54.55,19.2,692.99,26.32,73.56,264.79,1.29,1061.6
50.0,-0.38,1.58,0.82,0.09,0.3,1.96,-0.02,4.7,0.77,-0.77,0.87,0.31,0.06,0.25,1.64,-0.01,5.28,0.16,-0.54,2.05,0.15,0.17,0.41,2.59,0.06,3.81,0.2,-164.25,200.74,-1.19,1797.2,42.39,364.99,27345.54,8.88,1798.63,-223.33,86.91,-1.06,1047.94,32.37,310.24,-22159.52,5.28,1049.07,-164.61,136.72,-0.81,3337.21,57.77,301.33,-81708.48,3.15,3337.88,-31.67,36.5,1.75,120.21,10.96,68.16,632.98,2.83,123.28,0.0,84.07,44.78,351.99,18.76,84.07,3914.15,2.56,2356.8,-19.01,54.55,19.32,691.43,26.3,73.56,43.07,1.3,1064.52
51.0,-0.38,1.58,0.84,0.09,0.3,1.96,-0.02,4.82,0.79,-0.77,0.87,0.32,0.06,0.25,1.64,-0.01,5.39,0.16,-0.54,2.05,0.15,0.17,0.42,2.59,0.07,3.81,0.2,-164.25,200.74,-1.28,1797.24,42.39,364.99,27794.89,8.88,1798.87,-223.33,86.91,-1.91,1024.39,32.01,310.24,-21542.15,5.36,1028.05,-164.61,136.72,-0.07,3405.62,58.36,301.33,-83449.9,3.09,3405.62,-31.67,36.5,1.94,120.09,10.96,68.16,582.35,2.8,123.84,0.0,84.07,45.38,361.26,19.01,84.07,3924.35,2.49,2420.46,-19.01,54.55,19.52,687.17,26.21,73.56,-295.55,1.31,1068.26
52.0,-0.38,1.58,0.84,0.09,0.3,1.96,-0.02,4.9,0.8,-0.77,0.87,0.32,0.06,0.25,1.64,-0.01,5.27,0.16,-0.54,2.05,0.14,0.17,0.42,2.59,0.07,3.93,0.19,-164.25,200.74,-1.5,1788.38,42.29,364.99,28735.28,8.97,1790.65,-223.33,86.91,-2.29,1028.08,32.06,310.24,-20534.61,5.3,1033.35,-164.61,136.72,0.73,3409.73,58.39,301.33,-90333.5,3.1,3410.26,-31.67,36.5,2.34,127.83,11.31,68.16,707.2,2.88,133.3,0.0,84.07,45.83,358.72,18.94,84.07,3678.04,2.45,2459.22,-19.01,54.55,19.6,685.0,26.17,73.56,-423.04,1.32,1069.35
53.0,-0.38,1.58,0.84,0.09,0.3,1.96,-0.02,4.81,0.8,-0.77,0.87,0.32,0.06,0.25,1.64,-0.01,5.09,0.17,-0.54,2.05,0.13,0.17,0.41,2.59,0.07,4.09,0.19,-164.25,200.74,-0.87,1834.78,42.83,364.99,28448.92,8.57,1835.53,-223.33,86.91,-1.88,1042.46,32.29,310.24,-21261.58,5.2,1046.01,-164.61,136.72,-0.58,3563.0,59.69,301.33,-95736.5,2.99,3563.33,-31.67,36.5,2.57,129.21,11.37,68.16,655.07,2.81,135.82,0.0,84.07,46.44,362.56,19.04,84.07,3608.28,2.39,2519.6,-19.01,54.55,19.68,683.32,26.14,73.56,-543.76,1.33,1070.56
54.0,-0.38,1.58,0.85,0.09,0.3,1.96,-0.02,4.82,0.81,-0.77,0.87,0.33,0.06,0.25,1.64,-0.01,5.09,0.17,-0.54,2.05,0.13,0.17,0.41,2.59,0.07,4.2,0.19,-164.25,200.74,-1.15,1844.76,42.95,364.99,29701.89,8.49,1846.09,-223.33,86.91,-1.97,1042.85,32.29,310.24,-20987.77,5.19,1046.73,-164.61,136.72,0.08,3600.6,60.0,301.33,-100483.48,2.96,3600.6,-31.67,36.5,2.73,129.12,11.36,68.16,603.85,2.79,136.57,0.0,84.07,47.07,366.22,19.14,84.07,3557.04,2.33,2582.0,-19.01,54.55,19.75,681.78,26.11,73.56,-661.7,1.33,1071.79
55.0,-0.38,1.58,0.85,0.09,0.3,1.96,-0.02,4.84,0.81,-0.77,0.87,0.32,0.06,0.25,1.64,-0.01,4.98,0.17,-0.54,2.05,0.12,0.17,0.41,2.59,0.07,4.32,0.18,-164.25,200.74,-1.68,1842.83,42.93,364.99,32238.49,8.52,1845.64,-223.33,86.91,-2.01,1043.14,32.3,310.24,-20878.96,5.19,1047.17,-164.61,136.72,0.75,3619.76,60.16,301.33,-106592.94,2.95,3620.33,-31.67,36.5,3.04,133.72,11.56,68.16,607.58,2.71,142.97,0.0,84.07,47.54,361.05,19.0,84.07,3347.89,2.3,2621.53,-19.01,54.55,19.78,681.05,26.1,73.56,-702.88,1.33,1072.14
56.0,-0.38,1.58,0.85,0.09,0.31,1.96,-0.02,4.78,0.82,-0.77,0.87,0.32,0.06,0.25,1.64,-0.01,4.94,0.17,-0.54,2.05,0.11,0.16,0.4,2.59,0.07,4.57,0.18,-164.25,200.74,-2.0,1846.39,42.97,364.99,33893.84,8.5,1850.38,-223.33,86.91,-2.01,1043.03,32.3,310.24,-20878.33,5.19,1047.07,-171.26,136.72,-1.07,3911.22,62.54,307.98,-136077.8,3.03,3912.37,-31.67,36.5,3.26,133.57,11.56,68.16,546.04,2.68,144.21,0.0,84.07,48.08,359.49,18.96,84.07,3154.48,2.25,2671.0,-19.01,54.55,19.82,679.95,26.08,73.56,-766.05,1.34,1072.69
57.0,-0.38,1.58,0.86,0.09,0.31,1.96,-0.02,4.9,0.83,-0.77,0.87,0.32,0.06,0.25,1.64,-0.01,4.83,0.17,-0.54,2.05,0.11,0.16,0.4,2.59,0.08,4.65,0.17,-164.25,200.74,-2.3,1862.3,43.15,364.99,34877.46,8.38,1867.58,-223.33,86.91,-2.28,1035.82,32.18,310.24,-20215.78,5.23,1041.03,-171.26,136.72,-1.73,3917.8,62.59,307.98,-129159.62,3.0,3920.77,-31.67,36.5,3.28,133.31,11.55,68.16,542.41,2.69,144.06,0.0,84.07,48.62,359.84,18.97,84.07,2969.36,2.2,2723.9,-19.01,54.55,20.01,675.9,26.0,73.56,-1078.53,1.35,1076.36
58.0,-0.38,1.58,0.86,0.09,0.31,1.96,-0.02,4.97,0.83,-0.77,0.87,0.31,0.07,0.26,1.64,-0.01,4.63,0.17,-0.54,2.05,0.11,0.16,0.4,2.59,0.08,4.71,0.17,-164.25,200.74,-2.9,1845.03,42.95,364.99,37303.32,8.55,1853.43,-223.33,86.91,-2.27,1035.59,32.18,310.24,-20254.53,5.24,1040.74,-171.26,136.72,-0.24,4021.89,63.42,307.98,-133190.42,2.98,4021.95,-31.67,36.5,3.47,132.89,11.53,68.16,483.82,2.68,144.95,0.0,84.07,49.13,359.13,18.95,84.07,2748.45,2.15,2772.67,-19.01,54.55,20.21,671.19,25.91,73.56,-1366.9,1.37,1079.46
59.0,-0.38,1.58,0.86,0.09,0.31,1.96,-0.02,4.86,0.84,-0.77,0.87,0.31,0.07,0.26,1.64,-0.01,4.52,0.16,-0.54,2.05,0.1,0.16,0.4,2.59,0.08,5.01,0.17,-164.25,200.74,-3.18,1831.5,42.8,364.99,38343.35,8.68,1841.64,-223.33,86.91,-1.3,1056.85,32.51,310.24,-20662.08,5.19,1058.53,-171.26,136.72,-0.53,4029.21,63.48,307.98,-129990.99,2.96,4029.49,-31.67,36.5,3.76,133.79,11.57,68.16,429.12,2.64,147.89,0.0,84.07,49.59,355.29,18.85,84.07,2522.48,2.13,2814.15,-19.01,54.55,20.32,668.21,25.85,73.56,-1533.47,1.38,1081.09
60.0,-0.38,1.58,0.86,0.09,0.31,1.96,-0.02,4.93,0.84,-0.77,0.87,0.31,0.07,0.26,1.64,-0.01,4.54,0.16,-0.54,2.05,0.09,0.15,0.39,2.59,0.08,5.37,0.16,-164.25,200.74,-2.49,1829.26,42.77,364.99,35377.01,8.67,1835.47,-223.33,86.91,-1.22,1061.29,32.58,310.24,-20723.1,5.16,1062.78,-171.26,136.72,-0.89,4028.64,63.47,307.98,-125674.58,2.95,4029.44,-31.67,36.5,3.93,132.52,11.51,68.16,378.84,2.66,147.99,0.0,84.07,50.1,352.64,18.78,84.07,2325.55,2.09,2862.64,-19.01,54.55,20.51,664.72,25.78,73.56,-1846.1,1.39,1085.32
61.0,-0.38,1.58,0.87,0.09,0.3,1.96,-0.02,5.19,0.84,-0.77,0.87,0.31,0.07,0.26,1.64,-0.01,4.51,0.16,-0.54,2.05,0.09,0.15,0.39,2.59,0.08,5.46,0.16,-164.25,200.74,-2.55,1831.95,42.8,364.99,35583.68,8.65,1838.44,-223.33,86.91,-1.53,1059.75,32.55,310.24,-19813.85,5.16,1062.09,-171.26,136.72,-0.23,4109.04,64.1,307.98,-125736.28,2.9,4109.09,-31.67,36.5,4.14,133.02,11.53,68.16,319.32,2.63,150.18,0.0,84.07,50.59,348.24,18.66,84.07,2132.38,2.06,2907.34,-19.01,54.55,20.7,658.88,25.67,73.56,-2076.28,1.41,1087.39
62.0,-0.38,1.58,0.87,0.09,0.3,1.96,-0.02,5.19,0.84,-0.77,0.87,0.3,0.07,0.26,1.64,-0.01,4.38,0.16,-0.54,2.05,0.08,0.15,0.38,2.59,0.08,5.67,0.15,-164.25,200.74,-3.17,1822.25,42.69,364.99,38289.65,8.76,1832.33,-223.33,86.91,-1.34,1060.52,32.57,310.24,-20405.21,5.16,1062.31,-171.26,136.72,-0.4,4118.86,64.18,307.98,-124018.1,2.88,4119.02,-31.67,36.5,4.45,134.35,11.59,68.16,273.77,2.59,154.18,0.0,84.07,50.95,344.92,18.57,84.07,1897.1,2.06,2941.14,-19.01,54.55,20.84,654.29,25.58,73.56,-2237.92,1.43,1088.7
63.0,-0.38,1.58,0.87,0.09,0.3,1.96,-0.02,5.15,0.84,-0.77,0.87,0.3,0.07,0.26,1.64,-0.01,4.37,0.16,-0.54,2.05,0.08,0.14,0.38,2.59,0.08,5.96,0.15,-164.25,200.74,-2.47,1832.49,42.81,364.99,35421.7,8.64,1838.61,-223.33,86.91,-1.45,1056.84,32.51,310.24,-20154.72,5.19,1058.93,-171.26,136.72,-0.65,4102.37,64.05,307.98,-121785.79,2.9,4102.8,-31.67,36.5,4.63,133.23,11.54,68.16,220.99,2.61,154.71,0.0,84.07,51.41,343.26,18.53,84.07,1668.48,2.04,2986.26,-19.01,54.55,21.06,647.83,25.45,73.56,-2493.89,1.45,1091.37
64.0,-0.38,1.58,0.87,0.09,0.3,1.96,-0.02,5.26,0.85,-0.77,0.87,0.31,0.07,0.26,1.64,-0.01,4.39,0.16,-0.54,2.05,0.07,0.14,0.38,2.59,0.08,6.21,0.15,-164.25,200.74,-2.31,1828.0,42.76,364.99,34648.23,8.68,1833.36,-223.33,86.91,-1.26,1050.18,32.41,310.24,-20550.99,5.26,1051.78,-171.26,136.72,1.09,4113.86,64.14,307.98,-129939.68,2.94,4115.06,-31.67,36.5,4.84,133.27,11.54,68.16,161.03,2.6,156.64,0.0,84.07,51.93,338.32,18.39,84.07,1519.88,2.01,3034.66,-19.01,54.55,21.23,642.85,25.35,73.56,-2702.68,1.47,1093.6
65.0,-0.38,1.58,0.87,0.09,0.3,1.96,-0.02,5.32,0.85,-0.77,0.87,0.3,0.07,0.27,1.64,-0.01,4.21,0.16,-0.54,2.05,0.06,0.14,0.37,2.59,0.08,6.55,0.14,-164.25,200.74,-2.47,1826.84,42.74,364.99,35465.96,8.7,1832.92,-223.33,86.91,-1.81,1020.4,31.94,310.24,-20477.86,5.45,1023.67,-171.26,136.72,-0.51,3933.51,62.72,307.98,-136101.16,2.94,3933.77,-31.67,36.5,5.11,135.31,11.63,68.16,113.1,2.56,161.38,0.0,84.07,52.4,329.51,18.15,84.07,1432.15,1.99,3074.8,-19.01,54.55,21.3,640.3,25.3,73.56,-2767.41,1.48,1094.04
66.0,-0.38,1.58,0.87,0.09,0.3,1.96,-0.02,5.36,0.85,-0.77,0.87,0.3,0.07,0.27,1.64,-0.01,4.2,0.16,-0.54,2.05,0.06,0.14,0.37,2.59,0.08,6.9,0.14,-164.25,200.74,-2.53,1818.53,42.64,364.99,34939.0,8.76,1824.92,-223.33,86.91,-1.36,1030.0,32.09,310.24,-21469.62,5.39,1031.86,-171.26,136.72,0.51,3902.66,62.47,307.98,-144734.55,3.01,3902.92,-31.67,36.5,5.32,133.57,11.56,68.16,61.7,2.6,161.88,0.0,84.07,52.89,327.71,18.1,84.07,1252.26,1.97,3125.12,-19.01,54.55,21.49,633.47,25.17,73.56,-2922.88,1.5,1095.24
67.0,-0.38,1.58,0.88,0.09,0.3,1.96,-0.02,5.3,0.86,-0.77,0.87,0.31,0.07,0.27,1.64,-0.01,4.26,0.17,-0.54,2.05,0.06,0.14,0.37,2.59,0.08,6.9,0.14,-164.25,200.74,-2.65,1815.0,42.6,364.99,35501.19,8.79,1822.0,-223.33,86.91,-2.42,976.02,31.24,310.24,-23290.32,5.52,981.86,-171.26,136.72,0.26,3858.23,62.11,307.98,-148060.03,3.02,3858.3,-31.67,36.5,5.61,134.58,11.6,68.16,8.72,2.58,166.06,0.0,84.07,53.26,328.9,18.14,84.07,1017.48,1.94,3165.98,-19.01,54.55,21.74,622.51,24.95,73.56,-3001.63,1.53,1095.19
68.0,-0.38,1.58,0.87,0.09,0.3,1.96,-0.02,5.31,0.85,-0.77,0.87,0.3,0.07,0.27,1.64,-0.01,4.19,0.16,-0.54,2.05,0.05,0.13,0.37,2.59,0.08,7.07,0.14,-164.25,200.74,-3.14,1800.45,42.43,364.99,37564.55,8.95,1810.32,-223.33,86.91,-3.07,951.05,30.84,310.24,-22811.53,5.66,960.49,-171.26,136.72,-0.84,3831.85,61.9,307.98,-139154.06,3.01,3832.56,-31.67,36.5,5.9,138.51,11.77,68.16,-9.18,2.54,173.33,0.0,84.07,53.6,327.41,18.09,84.07,787.32,1.94,3199.85,-19.01,54.55,21.93,612.55,24.75,73.56,-2947.49,1.54,1093.56
69.0,-0.38,1.58,0.87,0.09,0.3,1.96,-0.02,5.26,0.85,-0.77,0.87,0.3,0.07,0.27,1.64,-0.01,4.15,0.16,-0.54,2.05,0.06,0.13,0.37,2.59,0.08,7.06,0.14,-164.25,200.74,-3.46,1763.75,42.0,364.99,36067.98,9.26,1775.74,-223.33,86.91,-2.87,958.19,30.95,310.24,-23171.46,5.61,966.45,-171.26,136.72,0.1,3734.86,61.11,307.98,-140302.05,3.14,3734.87,-31.67,36.5,6.05,139.76,11.82,68.16,-55.37,2.51,176.36,0.0,84.07,53.9,333.47,18.26,84.07,645.01,1.9,3238.98,-19.01,54.55,22.24,597.14,24.44,73.56,-2850.74,1.56,1091.69
70.0,-0.38,1.58,0.87,0.09,0.3,1.96,-0.02,5.17,0.86,-0.77,0.87,0.31,0.07,0.27,1.64,-0.01,4.17,0.17,-0.54,2.05,0.06,0.13,0.37,2.59,0.08,7.06,0.14,-164.25,200.74,-3.08,1761.9,41.97,364.99,34201.25,9.26,1771.4,-223.33,86.91,-3.13,957.92,30.95,310.24,-22475.54,5.58,967.72,-171.26,136.72,0.37,3761.61,61.33,307.98,-141298.13,3.11,3761.75,-31.67,36.5,6.24,142.53,11.94,68.16,-87.59,2.45,181.43,0.0,84.07,54.15,338.09,18.39,84.07,502.16,1.86,3269.81,-19.01,54.55,22.52,581.8,24.12,73.56,-2661.11,1.57,1088.89
71.0,-0.38,1.58,0.87,0.09,0.3,1.96,-0.02,5.12,0.85,-0.77,0.87,0.31,0.07,0.27,1.64,-0.01,4.15,0.17,-0.54,2.05,0.06,0.13,0.37,2.59,0.08,7.09,0.14,-164.25,200.74,-2.65,1758.23,41.93,364.99,32123.02,9.28,1765.23,-223.33,86.91,-3.12,957.83,30.95,310.24,-22519.04,5.59,967.54,-171.26,136.72,0.08,3760.1,61.32,307.98,-138106.98,3.1,3760.11,-31.67,36.5,6.53,148.3,12.18,68.16,-67.17,2.43,190.93,0.0,84.07,54.39,338.14,18.39,84.07,290.56,1.86,3296.43,-19.01,54.55,22.75,569.15,23.86,73.56,-2514.19,1.58,1086.76
